Diff_FromDomActDom,BL_IP,Created_within_1_year,Expire_within_13_months,mail_dt,cntry,msgid,tm,cn_typ,hop
1,1,0,1,0.5137809,0.411251,0.7467921,0.7557468,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.6061098,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.8063187,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.2227501,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.7397768,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.1570777,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.7621993,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.4039604,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.9111532,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.7262888,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.9743515,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1757807,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8842177,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9163162,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2035662,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8712949,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3822865,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4215387,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.380035,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.8997046,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.2369537,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.3082134,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.9247139,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.752811,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.5626267,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.4029521,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.1564162,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.7142383,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.4216792,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.5793018,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.8879704,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.8217084,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.5801746,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.6887235,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.1891887,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.1541457,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.0603665,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.0394693,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.5266396,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.3071902,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.2207503,0.8367861,5
1,1,0,1,0.8990921,0.411251,0.7467921,0.6014523,0.8367861,5
1,1,0,1,0.8990921,0.411251,0.7467921,0.8131068,0.8367861,5
1,1,0,1,0.8990921,0.411251,0.7467921,0.7499166,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.4896538,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.0119772,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.1606135,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.7337195,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.0307028,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.2700949,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.4067608,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.5834035,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.9685507,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.6910592,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.1316675,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.888941,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.3083712,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.591727,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.914634,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.4421953,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.9241744,0.8367861,5
1,1,0,1,0.5137809,0.411251,0.7467921,0.3918919,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.1128313,0.8367861,5
1,1,0,1,0.8110802,0.411251,0.7467921,0.8224579,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8341051,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2474445,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5400911,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1427693,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.661466,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3779145,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6909179,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9018772,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5152384,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0649323,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2190118,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4189915,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6709689,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5317931,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5743554,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3483559,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9799762,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0424243,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9637392,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2344279,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4420165,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0974353,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7369097,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6383016,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1661148,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.917164,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8712043,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0639658,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5076056,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6293829,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.6120171,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.965097,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5801746,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5747,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7250079,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8391896,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8166594,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6289618,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8139731,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0770461,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9772479,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2226953,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2081195,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0795603,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7281619,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.6178309,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4273959,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8420908,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8229144,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.6545981,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0054318,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0504797,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8912784,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2710469,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4184969,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7050499,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.48904,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0673795,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6786014,0.8367861,5
1,1,0,0,0.9697588,0.6091574,0.7467921,0.2951428,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1665502,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2182274,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7817268,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.601005,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3583842,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4263941,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2930135,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7625707,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3492008,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3008803,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.888146,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.580259,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1671904,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6242035,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.723938,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3174303,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7695885,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.51489,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8743786,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.830841,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3389679,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6503408,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1195363,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6262265,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3955953,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6095069,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5038599,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8350303,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9077309,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0844469,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2267896,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.814651,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4068918,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8756462,0.8367861,5
1,1,0,0,0.3173684,0.6091574,0.7467921,0.5148132,0.8367861,5
1,1,0,0,0.9697588,0.6091574,0.7467921,0.5192403,0.8367861,5
1,1,0,0,0.9697588,0.6091574,0.7467921,0.5255261,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2078394,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3255482,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9275177,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3990096,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.010361,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2573651,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.6859233,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9909895,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1259299,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6177274,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1569301,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9386807,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6460455,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2795042,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3761681,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0222983,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8368616,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0895979,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6966487,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0990422,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8873232,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9408539,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.514173,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9059635,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7741498,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1615129,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2369537,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.6937877,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1180573,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7466361,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8969641,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1700326,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3581702,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.272373,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9062595,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0615605,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6318301,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1556979,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6475701,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5351247,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6672706,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7736392,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9243765,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6903921,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0592948,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4709307,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.024056,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1473265,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8769264,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7843352,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6814321,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8312891,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1207976,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3066271,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9575234,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1218583,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1632427,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.750648,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1157221,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4430684,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4048191,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5011858,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8997748,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3000562,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7500319,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5581904,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0691693,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3343406,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5319236,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5500575,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5104629,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3763784,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9661947,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0683515,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1865161,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3363135,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1027116,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5345674,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7742763,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7665901,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5961841,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9413566,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.533619,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5130396,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4947476,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.970289,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2284176,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0184605,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8208556,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8540763,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5060054,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5807551,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.477256,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1885827,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7448524,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.268951,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9433583,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2993604,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1703106,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2711694,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3240745,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8208299,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5555622,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2144653,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5757274,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2679526,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7426232,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7127344,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2260268,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6107867,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2194262,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5045796,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4252207,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6430378,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.130203,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8809747,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6083439,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2362813,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7737202,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4824206,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1746868,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3686382,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0973327,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3724313,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.200885,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7005375,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5049716,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3798307,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8259176,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2198518,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9575234,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.084672,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6848886,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9587437,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1959398,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8944055,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3037483,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9027639,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3147112,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3583244,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9536647,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3050305,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4244994,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8345945,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7026097,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9125732,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0116561,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5853816,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8696585,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6134928,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6903921,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6334701,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8141516,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9768623,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0949711,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4021603,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9508844,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5583158,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6996545,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8124139,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.116662,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1378191,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9648128,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1661148,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7912824,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8367331,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7362043,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4168009,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3231721,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9798615,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1406747,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2098794,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5602191,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0708408,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2851756,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0810504,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.725261,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3524668,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3522295,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9137369,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0908085,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3261018,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4544391,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8673237,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1272228,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0795603,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0621809,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4462075,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1603634,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2287242,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7680116,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7367776,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7726395,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8530812,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1251009,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1172757,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8097996,0.8367861,5
